07/01/14,00:00,250250042,Boston - Roxbury,-5,PM2.5,UG/M3,5.2,Massachusetts Dept. of Environmental Protection
07/01/14,00:00,250250042,Boston - Roxbury,-5,WS,M/S,3.1,Massachusetts Dept. of Environmental Protection
07/01/14,00:00,250250042,Boston - Roxbury,-5,WD,DEGREES,222,Massachusetts Dept. of Environmental Protection
07/01/14,00:00,250250042,Boston - Roxbury,-5,RHUM,PERCENT,55,Massachusetts Dept. of Environmental Protection
07/01/14,00:00,250250042,Boston - Roxbury,-5,BARPR,MILLIBAR,1011.7,Massachusetts Dept. of Environmental Protection
07/01/14,00:00,250250042,Boston - Roxbury,-5,CO,PPM,0.23,Massachusetts Dept. of Environmental Protection
07/01/14,00:00,250250042,Boston - Roxbury,-5,SO2,PPB,1,Massachusetts Dept. of Environmental Protection
07/01/14,00:00,250250044,Boston-Von Hillern,-5,WD,DEGREES,230,Massachusetts Dept. of Environmental Protection
07/01/14,00:00,250250044,Boston-Von Hillern,-5,PM2.5,UG/M3,11.6,Massachusetts Dept. of Environmental Protection
07/01/14,00:00,250250044,Boston-Von Hillern,-5,NO2,PPB,15,Massachusetts Dept. of Environmental Protection
07/01/14,00:00,250250044,Boston-Von Hillern,-5,WS,M/S,2.8,Massachusetts Dept. of Environmental Protection
07/01/14,00:00,250250044,Boston-Von Hillern,-5,BARPR,MILLIBAR,1013.1,Massachusetts Dept. of Environmental Protection
07/01/14,00:00,250250044,Boston-Von Hillern,-5,CO,PPM,0.4,Massachusetts Dept. of Environmental Protection
07/01/14,00:00,250250044,Boston-Von Hillern,-5,NOX,PPB,20,Massachusetts Dept. of Environmental Protection
07/01/14,00:00,250250044,Boston-Von Hillern,-5,NO,PPB,4,Massachusetts Dept. of Environmental Protection
07/01/14,00:00,250250044,Boston-Von Hillern,-5,RHUM,PERCENT,57,Massachusetts Dept. of Environmental Protection
07/01/14,00:00,250250044,Boston-Von Hillern,-5,SRAD,WATTS/M2,3,Massachusetts Dept. of Environmental Protection
07/01/14,00:00,250250044,Boston-Von Hillern,-5,TEMP,C,27,Massachusetts Dept. of Environmental Protection
08/01/14,00:00,250250002,BOSTON-KENMORE,-5,NO2,PPB,16,Massachusetts Dept. of Environmental Protection
08/01/14,00:00,250250002,BOSTON-KENMORE,-5,CO,PPM,0.3,Massachusetts Dept. of Environmental Protection
08/01/14,00:00,250250002,BOSTON-KENMORE,-5,SO2,PPB,1,Massachusetts Dept. of Environmental Protection
08/01/14,00:00,250250002,BOSTON-KENMORE,-5,NOX,PPB,19,Massachusetts Dept. of Environmental Protection
08/01/14,00:00,250250002,BOSTON-KENMORE,-5,NO,PPB,3,Massachusetts Dept. of Environmental Protection
08/01/14,00:00,250250041,Boston - Long Island,-5,NOX,PPB,4,Massachusetts Dept. of Environmental Protection
08/01/14,00:00,250250041,Boston - Long Island,-5,NO,PPB,0,Massachusetts Dept. of Environmental Protection
08/01/14,00:00,250250041,Boston - Long Island,-5,TEMP,C,22,Massachusetts Dept. of Environmental Protection
08/01/14,00:00,250250041,Boston - Long Island,-5,WS,M/S,3.1,Massachusetts Dept. of Environmental Protection
08/01/14,00:00,250250041,Boston - Long Island,-5,WD,DEGREES,196,Massachusetts Dept. of Environmental Protection
08/01/14,00:00,250250041,Boston - Long Island,-5,RHUM,PERCENT,58,Massachusetts Dept. of Environmental Protection
08/01/14,00:00,250250041,Boston - Long Island,-5,BARPR,MILLIBAR,1018.4,Massachusetts Dept. of Environmental Protection
08/01/14,00:00,250250041,Boston - Long Island,-5,SRAD,WATTS/M2,5,Massachusetts Dept. of Environmental Protection
08/01/14,00:00,250250041,Boston - Long Island,-5,OZONE,PPB,52,Massachusetts Dept. of Environmental Protection
08/01/14,00:00,250250041,Boston - Long Island,-5,NO2,PPB,4,Massachusetts Dept. of Environmental Protection
08/01/14,00:00,250250042,Boston - Roxbury,-5,SRAD,WATTS/M2,4,Massachusetts Dept. of Environmental Protection
08/01/14,00:00,250250042,Boston - Roxbury,-5,OZONE,PPB,42,Massachusetts Dept. of Environmental Protection
08/01/14,00:00,250250042,Boston - Roxbury,-5,TEMP,C,23,Massachusetts Dept. of Environmental Protection
08/01/14,00:00,250250042,Boston - Roxbury,-5,NOY,PPB,13.2,Massachusetts Dept. of Environmental Protection
08/01/14,00:00,250250042,Boston - Roxbury,-5,PM2.5,UG/M3,5.4,Massachusetts Dept. of Environmental Protection
08/01/14,00:00,250250042,Boston - Roxbury,-5,WS,M/S,2.5,Massachusetts Dept. of Environmental Protection
08/01/14,00:00,250250042,Boston - Roxbury,-5,WD,DEGREES,201,Massachusetts Dept. of Environmental Protection
08/01/14,00:00,250250042,Boston - Roxbury,-5,RHUM,PERCENT,54,Massachusetts Dept. of Environmental Protection
08/01/14,00:00,250250042,Boston - Roxbury,-5,BARPR,MILLIBAR,1018.4,Massachusetts Dept. of Environmental Protection
08/01/14,00:00,250250042,Boston - Roxbury,-5,CO,PPM,0.28,Massachusetts Dept. of Environmental Protection
08/01/14,00:00,250250044,Boston-Von Hillern,-5,NO2,PPB,19,Massachusetts Dept. of Environmental Protection
08/01/14,00:00,250250044,Boston-Von Hillern,-5,CO,PPM,0.43,Massachusetts Dept. of Environmental Protection
08/01/14,00:00,250250044,Boston-Von Hillern,-5,NOX,PPB,26,Massachusetts Dept. of Environmental Protection
08/01/14,00:00,250250044,Boston-Von Hillern,-5,NO,PPB,7,Massachusetts Dept. of Environmental Protection
08/01/14,00:00,250250044,Boston-Von Hillern,-5,RHUM,PERCENT,56,Massachusetts Dept. of Environmental Protection
08/01/14,00:00,250250044,Boston-Von Hillern,-5,WD,DEGREES,186,Massachusetts Dept. of Environmental Protection
08/01/14,00:00,250250044,Boston-Von Hillern,-5,PM2.5,UG/M3,19.5,Massachusetts Dept. of Environmental Protection
08/01/14,00:00,250250044,Boston-Von Hillern,-5,SRAD,WATTS/M2,0,Massachusetts Dept. of Environmental Protection
08/01/14,00:00,250250044,Boston-Von Hillern,-5,TEMP,C,23,Massachusetts Dept. of Environmental Protection
08/01/14,00:00,250250044,Boston-Von Hillern,-5,WS,M/S,2.5,Massachusetts Dept. of Environmental Protection
08/01/14,00:00,250250044,Boston-Von Hillern,-5,BARPR,MILLIBAR,1019.7,Massachusetts Dept. of Environmental Protection
09/01/14,00:00,250250002,BOSTON-KENMORE,-5,NO2,PPB,11,Massachusetts Dept. of Environmental Protection
09/01/14,00:00,250250002,BOSTON-KENMORE,-5,CO,PPM,0.3,Massachusetts Dept. of Environmental Protection
09/01/14,00:00,250250002,BOSTON-KENMORE,-5,SO2,PPB,0,Massachusetts Dept. of Environmental Protection
09/01/14,00:00,250250002,BOSTON-KENMORE,-5,NOX,PPB,15,Massachusetts Dept. of Environmental Protection
09/01/14,00:00,250250002,BOSTON-KENMORE,-5,NO,PPB,4,Massachusetts Dept. of Environmental Protection
09/01/14,00:00,250250041,Boston - Long Island,-5,BARPR,MILLIBAR,1013.1,Massachusetts Dept. of Environmental Protection
09/01/14,00:00,250250041,Boston - Long Island,-5,SRAD,WATTS/M2,4,Massachusetts Dept. of Environmental Protection
09/01/14,00:00,250250041,Boston - Long Island,-5,NOX,PPB,2,Massachusetts Dept. of Environmental Protection
09/01/14,00:00,250250041,Boston - Long Island,-5,NO,PPB,0,Massachusetts Dept. of Environmental Protection
09/01/14,00:00,250250041,Boston - Long Island,-5,OZONE,PPB,37,Massachusetts Dept. of Environmental Protection
09/01/14,00:00,250250041,Boston - Long Island,-5,NO2,PPB,2,Massachusetts Dept. of Environmental Protection
09/01/14,00:00,250250041,Boston - Long Island,-5,TEMP,C,24,Massachusetts Dept. of Environmental Protection
09/01/14,00:00,250250041,Boston - Long Island,-5,WS,M/S,2.7,Massachusetts Dept. of Environmental Protection
09/01/14,00:00,250250041,Boston - Long Island,-5,WD,DEGREES,199,Massachusetts Dept. of Environmental Protection
09/01/14,00:00,250250041,Boston - Long Island,-5,RHUM,PERCENT,84,Massachusetts Dept. of Environmental Protection
09/01/14,00:00,250250042,Boston - Roxbury,-5,OZONE,PPB,29,Massachusetts Dept. of Environmental Protection
09/01/14,00:00,250250042,Boston - Roxbury,-5,NO2,PPB,6,Massachusetts Dept. of Environmental Protection
09/01/14,00:00,250250042,Boston - Roxbury,-5,SRAD,WATTS/M2,4,Massachusetts Dept. of Environmental Protection
09/01/14,00:00,250250042,Boston - Roxbury,-5,NOX,PPB,6,Massachusetts Dept. of Environmental Protection
09/01/14,00:00,250250042,Boston - Roxbury,-5,TEMP,C,25,Massachusetts Dept. of Environmental Protection
09/01/14,00:00,250250042,Boston - Roxbury,-5,NOY,PPB,10.1,Massachusetts Dept. of Environmental Protection
09/01/14,00:00,250250042,Boston - Roxbury,-5,PM2.5,UG/M3,10,Massachusetts Dept. of Environmental Protection
09/01/14,00:00,250250042,Boston - Roxbury,-5,WS,M/S,2.2,Massachusetts Dept. of Environmental Protection
09/01/14,00:00,250250042,Boston - Roxbury,-5,WD,DEGREES,209,Massachusetts Dept. of Environmental Protection
09/01/14,00:00,250250042,Boston - Roxbury,-5,RHUM,PERCENT,79,Massachusetts Dept. of Environmental Protection
09/01/14,00:00,250250042,Boston - Roxbury,-5,BARPR,MILLIBAR,1013.1,Massachusetts Dept. of Environmental Protection
09/01/14,00:00,250250042,Boston - Roxbury,-5,CO,PPM,0.29,Massachusetts Dept. of Environmental Protection
09/01/14,00:00,250250042,Boston - Roxbury,-5,SO2,PPB,0,Massachusetts Dept. of Environmental Protection
09/01/14,00:00,250250044,Boston-Von Hillern,-5,WD,DEGREES,210,Massachusetts Dept. of Environmental Protection
09/01/14,00:00,250250044,Boston-Von Hillern,-5,PM2.5,UG/M3,16,Massachusetts Dept. of Environmental Protection
09/01/14,00:00,250250044,Boston-Von Hillern,-5,NO2,PPB,10,Massachusetts Dept. of Environmental Protection
09/01/14,00:00,250250044,Boston-Von Hillern,-5,WS,M/S,2,Massachusetts Dept. of Environmental Protection
09/01/14,00:00,250250044,Boston-Von Hillern,-5,BARPR,MILLIBAR,1014.4,Massachusetts Dept. of Environmental Protection
09/01/14,00:00,250250044,Boston-Von Hillern,-5,NOX,PPB,13,Massachusetts Dept. of Environmental Protection
09/01/14,00:00,250250044,Boston-Von Hillern,-5,NO,PPB,3,Massachusetts Dept. of Environmental Protection
09/01/14,00:00,250250044,Boston-Von Hillern,-5,RHUM,PERCENT,80,Massachusetts Dept. of Environmental Protection
09/01/14,00:00,250250044,Boston-Von Hillern,-5,SRAD,WATTS/M2,0,Massachusetts Dept. of Environmental Protection
09/01/14,00:00,250250044,Boston-Von Hillern,-5,TEMP,C,26,Massachusetts Dept. of Environmental Protection
10/01/14,00:00,250250002,BOSTON-KENMORE,-5,NO2,PPB,12,Massachusetts Dept. of Environmental Protection
10/01/14,00:00,250250002,BOSTON-KENMORE,-5,CO,PPM,0.2,Massachusetts Dept. of Environmental Protection
10/01/14,00:00,250250002,BOSTON-KENMORE,-5,SO2,PPB,0,Massachusetts Dept. of Environmental Protection
10/01/14,00:00,250250002,BOSTON-KENMORE,-5,NOX,PPB,20,Massachusetts Dept. of Environmental Protection
10/01/14,00:00,250250002,BOSTON-KENMORE,-5,NO,PPB,8,Massachusetts Dept. of Environmental Protection
10/01/14,00:00,250250041,Boston - Long Island,-5,NOX,PPB,1,Massachusetts Dept. of Environmental Protection
10/01/14,00:00,250250041,Boston - Long Island,-5,NO,PPB,0,Massachusetts Dept. of Environmental Protection
10/01/14,00:00,250250041,Boston - Long Island,-5,TEMP,C,14,Massachusetts Dept. of Environmental Protection
10/01/14,00:00,250250041,Boston - Long Island,-5,WS,M/S,2.4,Massachusetts Dept. of Environmental Protection
10/01/14,00:00,250250041,Boston - Long Island,-5,WD,DEGREES,29,Massachusetts Dept. of Environmental Protection
10/01/14,00:00,250250041,Boston - Long Island,-5,RHUM,PERCENT,89,Massachusetts Dept. of Environmental Protection
10/01/14,00:00,250250041,Boston - Long Island,-5,BARPR,MILLIBAR,1015.7,Massachusetts Dept. of Environmental Protection
10/01/14,00:00,250250041,Boston - Long Island,-5,SRAD,WATTS/M2,4,Massachusetts Dept. of Environmental Protection
10/01/14,00:00,250250041,Boston - Long Island,-5,OZONE,PPB,15,Massachusetts Dept. of Environmental Protection
10/01/14,00:00,250250041,Boston - Long Island,-5,NO2,PPB,1,Massachusetts Dept. of Environmental Protection
10/01/14,00:00,250250042,Boston - Roxbury,-5,SRAD,WATTS/M2,4,Massachusetts Dept. of Environmental Protection
10/01/14,00:00,250250042,Boston - Roxbury,-5,NOX,PPB,13,Massachusetts Dept. of Environmental Protection
10/01/14,00:00,250250042,Boston - Roxbury,-5,OZONE,PPB,8,Massachusetts Dept. of Environmental Protection
10/01/14,00:00,250250042,Boston - Roxbury,-5,NO2,PPB,11,Massachusetts Dept. of Environmental Protection
10/01/14,00:00,250250042,Boston - Roxbury,-5,TEMP,C,14,Massachusetts Dept. of Environmental Protection
10/01/14,00:00,250250042,Boston - Roxbury,-5,NOY,PPB,13.8,Massachusetts Dept. of Environmental Protection
10/01/14,00:00,250250042,Boston - Roxbury,-5,WS,M/S,2.2,Massachusetts Dept. of Environmental Protection
10/01/14,00:00,250250042,Boston - Roxbury,-5,WD,DEGREES,41,Massachusetts Dept. of Environmental Protection
10/01/14,00:00,250250042,Boston - Roxbury,-5,RHUM,PERCENT,84,Massachusetts Dept. of Environmental Protection
10/01/14,00:00,250250042,Boston - Roxbury,-5,BARPR,MILLIBAR,1015.7,Massachusetts Dept. of Environmental Protection
10/01/14,00:00,250250042,Boston - Roxbury,-5,CO,PPM,0.24,Massachusetts Dept. of Environmental Protection
10/01/14,00:00,250250042,Boston - Roxbury,-5,SO2,PPB,1,Massachusetts Dept. of Environmental Protection
10/01/14,00:00,250250043,Boston - North End,-5,PM2.5,UG/M3,12,Massachusetts Dept. of Environmental Protection
10/01/14,00:00,250250044,Boston-Von Hillern,-5,NO2,PPB,10,Massachusetts Dept. of Environmental Protection
10/01/14,00:00,250250044,Boston-Von Hillern,-5,CO,PPM,0.19,Massachusetts Dept. of Environmental Protection
10/01/14,00:00,250250044,Boston-Von Hillern,-5,NOX,PPB,15,Massachusetts Dept. of Environmental Protection
10/01/14,00:00,250250044,Boston-Von Hillern,-5,NO,PPB,4,Massachusetts Dept. of Environmental Protection
10/01/14,00:00,250250044,Boston-Von Hillern,-5,RHUM,PERCENT,90,Massachusetts Dept. of Environmental Protection
10/01/14,00:00,250250044,Boston-Von Hillern,-5,WD,DEGREES,40,Massachusetts Dept. of Environmental Protection
10/01/14,00:00,250250044,Boston-Von Hillern,-5,PM2.5,UG/M3,7.3,Massachusetts Dept. of Environmental Protection
10/01/14,00:00,250250044,Boston-Von Hillern,-5,SRAD,WATTS/M2,0,Massachusetts Dept. of Environmental Protection
10/01/14,00:00,250250044,Boston-Von Hillern,-5,TEMP,C,14,Massachusetts Dept. of Environmental Protection
10/01/14,00:00,250250044,Boston-Von Hillern,-5,WS,M/S,1.7,Massachusetts Dept. of Environmental Protection
10/01/14,00:00,250250044,Boston-Von Hillern,-5,BARPR,MILLIBAR,1017.1,Massachusetts Dept. of Environmental Protection
11/01/14,00:00,250250002,BOSTON-KENMORE,-5,CO,PPM,0.1,Massachusetts Dept. of Environmental Protection
11/01/14,00:00,250250002,BOSTON-KENMORE,-5,SO2,PPB,0,Massachusetts Dept. of Environmental Protection
11/01/14,00:00,250250042,Boston - Roxbury,-5,SRAD,WATTS/M2,4,Massachusetts Dept. of Environmental Protection
11/01/14,00:00,250250042,Boston - Roxbury,-5,OZONE,PPB,22,Massachusetts Dept. of Environmental Protection
11/01/14,00:00,250250042,Boston - Roxbury,-5,TEMP,C,10,Massachusetts Dept. of Environmental Protection
11/01/14,00:00,250250042,Boston - Roxbury,-5,NOY,PPB,13.7,Massachusetts Dept. of Environmental Protection
11/01/14,00:00,250250042,Boston - Roxbury,-5,PM2.5,UG/M3,4.4,Massachusetts Dept. of Environmental Protection
11/01/14,00:00,250250042,Boston - Roxbury,-5,WS,M/S,2.9,Massachusetts Dept. of Environmental Protection
11/01/14,00:00,250250042,Boston - Roxbury,-5,WD,DEGREES,50,Massachusetts Dept. of Environmental Protection
11/01/14,00:00,250250042,Boston - Roxbury,-5,RHUM,PERCENT,55,Massachusetts Dept. of Environmental Protection
11/01/14,00:00,250250042,Boston - Roxbury,-5,BARPR,MILLIBAR,1014.4,Massachusetts Dept. of Environmental Protection
11/01/14,00:00,250250042,Boston - Roxbury,-5,CO,PPM,0.2,Massachusetts Dept. of Environmental Protection
11/01/14,00:00,250250043,Boston - North End,-5,PM2.5,UG/M3,9.8,Massachusetts Dept. of Environmental Protection
11/01/14,00:00,250250044,Boston-Von Hillern,-5,CO,PPM,0.16,Massachusetts Dept. of Environmental Protection
11/01/14,00:00,250250044,Boston-Von Hillern,-5,RHUM,PERCENT,60,Massachusetts Dept. of Environmental Protection
11/01/14,00:00,250250044,Boston-Von Hillern,-5,WD,DEGREES,73,Massachusetts Dept. of Environmental Protection
11/01/14,00:00,250250044,Boston-Von Hillern,-5,PM2.5,UG/M3,-0.1,Massachusetts Dept. of Environmental Protection
11/01/14,00:00,250250044,Boston-Von Hillern,-5,SRAD,WATTS/M2,0,Massachusetts Dept. of Environmental Protection
11/01/14,00:00,250250044,Boston-Von Hillern,-5,TEMP,C,10,Massachusetts Dept. of Environmental Protection
11/01/14,00:00,250250044,Boston-Von Hillern,-5,WS,M/S,2.6,Massachusetts Dept. of Environmental Protection
11/01/14,00:00,250250044,Boston-Von Hillern,-5,BARPR,MILLIBAR,1015.7,Massachusetts Dept. of Environmental Protection
12/01/14,00:00,250250002,BOSTON-KENMORE,-5,CO,PPM,0.2,Massachusetts Dept. of Environmental Protection
12/01/14,00:00,250250002,BOSTON-KENMORE,-5,SO2,PPB,1,Massachusetts Dept. of Environmental Protection
12/01/14,00:00,250250042,Boston - Roxbury,-5,SRAD,WATTS/M2,3,Massachusetts Dept. of Environmental Protection
12/01/14,00:00,250250042,Boston - Roxbury,-5,OZONE,PPB,30,Massachusetts Dept. of Environmental Protection
12/01/14,00:00,250250042,Boston - Roxbury,-5,TEMP,C,11,Massachusetts Dept. of Environmental Protection
12/01/14,00:00,250250042,Boston - Roxbury,-5,NOY,PPB,12.1,Massachusetts Dept. of Environmental Protection
12/01/14,00:00,250250042,Boston - Roxbury,-5,PM2.5,UG/M3,17.7,Massachusetts Dept. of Environmental Protection
12/01/14,00:00,250250042,Boston - Roxbury,-5,WS,M/S,3.7,Massachusetts Dept. of Environmental Protection
12/01/14,00:00,250250042,Boston - Roxbury,-5,WD,DEGREES,205,Massachusetts Dept. of Environmental Protection
12/01/14,00:00,250250042,Boston - Roxbury,-5,RHUM,PERCENT,64,Massachusetts Dept. of Environmental Protection
12/01/14,00:00,250250042,Boston - Roxbury,-5,BARPR,MILLIBAR,1015.7,Massachusetts Dept. of Environmental Protection
12/01/14,00:00,250250042,Boston - Roxbury,-5,CO,PPM,0.3,Massachusetts Dept. of Environmental Protection
12/01/14,00:00,250250042,Boston - Roxbury,-5,SO2,PPB,2,Massachusetts Dept. of Environmental Protection
12/01/14,00:00,250250043,Boston - North End,-5,PM2.5,UG/M3,20.4,Massachusetts Dept. of Environmental Protection
12/01/14,00:00,250250044,Boston-Von Hillern,-5,CO,PPM,0.31,Massachusetts Dept. of Environmental Protection
12/01/14,00:00,250250044,Boston-Von Hillern,-5,RHUM,PERCENT,69,Massachusetts Dept. of Environmental Protection
12/01/14,00:00,250250044,Boston-Von Hillern,-5,WD,DEGREES,201,Massachusetts Dept. of Environmental Protection
12/01/14,00:00,250250044,Boston-Von Hillern,-5,PM2.5,UG/M3,9.9,Massachusetts Dept. of Environmental Protection
12/01/14,00:00,250250044,Boston-Von Hillern,-5,SRAD,WATTS/M2,0,Massachusetts Dept. of Environmental Protection
12/01/14,00:00,250250044,Boston-Von Hillern,-5,TEMP,C,12,Massachusetts Dept. of Environmental Protection
12/01/14,00:00,250250044,Boston-Von Hillern,-5,WS,M/S,3.1,Massachusetts Dept. of Environmental Protection
12/01/14,00:00,250250044,Boston-Von Hillern,-5,BARPR,MILLIBAR,1017.1,Massachusetts Dept. of Environmental Protection
